"","�..Player","Nation","Pos","Squad","Age","Born","X90s","Gls","Standard.Sh","Standard.SoT","Standard.SoT.","Standard.Sh.90","Standard.SoT.90","Standard.G.Sh","Standard.G.SoT","Standard.Dist","Standard.FK","Performance.PK","Performance.PKatt","Expected.xG","Expected.npxG","Expected.npxG.Sh","Expected.G.xG","Expected.np.G.xG","Total.Cmp","Total.Att","Total.Cmp.","Total.TotDist","Total.PrgDist","Short.Cmp","Short.Att","Short.Cmp.","Medium.Cmp","Medium.Att","Medium.Cmp.","Long.Cmp","Long.Att","Long.Cmp.","Ast","xA","A.xA","KP","X1.3","PPA","CrsPA","Prog","Tackles.Tkl","Tackles.TklW","Tackles.Def.3rd","Tackles.Mid.3rd","Tackles.Att.3rd","Vs.Dribbles.Tkl","Vs.Dribbles.Att","Vs.Dribbles.Tkl.","Vs.Dribbles.Past","Pressures.Press","Pressures.Succ","Pressures..","Pressures.Def.3rd","Pressures.Mid.3rd","Pressures.Att.3rd","Blocks.Blocks","Blocks.Sh","Blocks.ShSv","Blocks.Pass","Int","Tkl.Int","Clr","Err","League","Year"
"3947","M. Neo","Esia","FWMF","Red Artichokes",28,1992,11.17,0.24,3.02,1.11,36.44,3,1.07,0.13,0.16,15.31,0.31,-0.03,0.02,0.35,0.35,0.1,-0.17,-0.14,14.01,24.24,58.39,225.62,62.9,8.19,12.62,64.35,4.3,7.47,57.17,1.14,2.53,44.81,0.17,0.25,0.08,0.72,0.82,0.95,0.08,2.19,1.04,0.73,0.55,0.17,0.18,0.2,1.78,15.82,1.35,16.7,4.62,27.33,2.26,8.8,5.51,1.33,0.09,0.02,1.17,0.38,1.38,0.94,-0.01,"C",2021
"3948","R. Nakuya","Tito Mia","FWMF","Red Artichokes",27,1992,5.05,0.19,1.83,0.21,11.1,1.73,0.19,0.02,1.04,19.97,-0.03,0.03,-0.01,0.16,0.21,-0.01,0.02,0.13,19.82,22.55,87.8,327.34,56.4,9.06,9.84,92.06,7.7,8.54,88.65,1.93,2.62,76.96,0.08,0.05,0.05,0.71,1.03,0.5,0.28,2.16,1.99,1.15,0.78,0.76,0.33,0.7,1.77,44.48,1.06,19.54,4.84,24.92,4.92,8.12,6.7,0.57,0.01,0.08,0.64,0.13,2.14,1.05,0,"C",2021
"3949","A. Ortega","Zamlie Niabangthe","FWMF","Red Artichokes",22,1997,12.14,0.16,1.6,0.42,20.01,1.56,0.27,0.09,0.4,15.49,-0.05,-0.02,0.1,0.19,0.2,0.2,-0.06,-0.05,14.97,22.17,67.39,216.44,53.45,8.72,10.65,80.88,4.26,6.68,65,1.02,2.06,50.03,0.02,0.2,0.05,1.3,1.43,0.1,0.01,1.66,1.36,0.92,0.1,0.75,0.5,0.24,1.09,21.43,0.98,22.2,4.77,21.28,1.83,12.5,8.13,1.26,0.26,0.03,1.01,0.43,1.84,1.23,-0.05,"C",2021
"3951","G. Kaya","Esia","MF","Red Artichokes",21,1999,11.59,0,1.04,0.24,18.16,0.94,0.16,0.07,-0.1,19.84,0.22,-0.03,-0.01,-0.01,-0.06,0.09,-0.09,-0.1,26.54,36.45,72.96,542.32,118.65,9.93,12.09,81.97,11.18,14.34,78.79,5.22,8.65,60.67,0.06,0.08,-0.07,1.14,1.76,0.91,0.07,2.52,1.71,1.24,0.38,0.99,0.25,0.68,1.47,43.74,0.69,15.99,4.94,30.33,4.37,8.42,3.11,1.61,0.34,-0.09,1.48,0.82,2.4,1.3,0.02,"C",2021
"3952","K. Walugembe","Esia","MF","Red Artichokes",24,1996,18.75,-0.05,1.1,0.28,28.69,1.04,0.34,-0.07,0.07,22.63,0.16,0.07,-0.08,0.14,0.01,0.04,-0.12,-0.02,31.46,42.29,74.61,581.32,144.27,14.52,16.24,88.9,12.54,15.23,81.49,4.1,8.28,48.05,-0.08,0.02,-0.06,0.66,2.37,0.86,0.41,2.97,1.87,1.15,0.88,0.8,0.26,0.61,1.9,32.38,1.37,17.83,5.32,29.44,4.72,9.3,3.86,1.48,0.31,-0.09,1.29,0.81,2.71,0.7,-0.06,"C",2021
"3953","T. Ayoo","Esia","MF","Red Artichokes",22,1998,14.03,0.03,0.44,0.15,14.34,0.45,0.11,0.07,0.04,18.27,-0.04,0.08,0,0.1,0.07,0.17,-0.12,-0.1,31.55,40.07,78.45,577.38,134.61,12.82,15.77,81.46,14.87,17.23,86.12,3.25,5.73,58.09,-0.05,0.04,-0.04,0.33,2.93,0.18,-0.04,3.45,3.17,1.85,1.47,1.48,0.14,0.94,3.02,32.52,2,21.82,5.23,23.8,7.89,11.55,2.25,2.33,0.11,0.1,2.18,0.98,4.11,2.22,0.05,"C",2021
"3954","N. Sembiring","Giumle Lizeibon","MF","Red Artichokes",28,1991,27.94,-0.04,0.64,0.13,27.89,0.7,0.27,0.07,0.28,25.29,0.02,0.03,0.04,-0.05,-0.04,0.02,0.09,0.1,28.37,35.59,80.01,580.59,126.69,9.86,12.17,81.44,12.91,15.28,85.3,5.27,7.11,73.14,0.1,0.15,-0.08,0.26,2.26,0.18,0.12,1.89,2.81,1.7,1.26,1.34,0.19,0.5,2.91,18.04,2.33,21.91,7.02,31.92,9.04,11.46,1.6,2.1,0.31,0.1,1.65,1.26,4.03,1.24,-0.06,"C",2021
"3955","U. Kajumba","Esia","MFDF","Red Artichokes",19,2001,-0.02,0.09,-0.09,0.07,NA,-0.04,0.02,NA,NA,NA,-0.05,0.04,-0.04,-0.07,0,NA,0.03,-0.07,0.07,0.95,0.09,0.05,0.02,-0.1,0.01,NA,-0.02,0.92,-0.03,0.05,0.09,NA,-0.06,-0.09,-0.08,-0.09,0.09,0.04,-0.05,-0.01,0.08,-0.06,0.1,0.06,0,-0.08,-0.08,NA,-0.09,-0.08,-0.05,NA,0.04,0.02,0.07,-0.03,-0.05,0.05,-0.06,-0.02,0.09,0.09,0.02,"C",2021
"3956","U. Sani","Byasier Pujan","MFFW","Red Artichokes",23,1997,4.03,0.21,0.73,0.58,66.67,0.69,0.57,0.23,0.47,29.22,0.02,-0.07,0.01,0.15,0.08,0.11,0.07,0.26,19.48,28.82,67.84,344.18,94.68,7.37,11.12,65.19,7.06,8.25,85.29,3.02,5.42,54.51,0.17,0.12,0.04,1.99,1.04,0.48,-0.03,1.77,0.28,0.31,-0.07,0.22,0.05,0.03,1.99,0.04,1.93,24.06,4.41,18.3,3.5,13.25,7.61,1.16,0.03,0.08,1.27,1.04,1.3,0.66,0.06,"C",2021
"3957","I. Habibi","Esia","MFFW","Red Artichokes",28,1992,7.27,0.18,1.07,0.11,12.51,1.17,0.1,0.19,1.06,18.48,-0.08,-0.08,0,0.07,0.02,0.13,0.09,0.02,17.48,23.13,75.88,313.81,73.2,7.61,8.98,84.57,7.41,8.97,82.79,1.98,3.25,60.9,0.05,0,0.06,0.1,2.03,0.37,-0.01,2.04,1.47,1,0.56,0.36,0.35,0.43,1.57,27.32,1.16,14.78,3.66,24.57,4.74,6.3,3.67,0.99,0.33,-0.04,0.66,1.03,2.38,0.24,-0.05,"C",2021
"3958","U. Azizi","Esia","MFFW","Red Artichokes",23,1997,3.73,0.08,0.33,0.03,0.02,0.27,-0.03,-0.05,NA,19.11,-0.04,-0.09,-0.09,0.02,0.05,-0.01,-0.03,-0.09,32.97,40.54,81.26,492.04,116.81,18.36,20.46,89.62,12.13,13.43,90.3,1.61,4.16,37.6,0.29,0.03,0.16,0.96,3.13,0.31,-0.04,2.55,2.95,2.05,0.09,1.77,1.07,0.51,2.65,19.93,2.12,22.95,5.23,22.91,3.71,12.46,6.8,0.96,0.35,-0.06,0.85,0.58,3.32,1.53,-0.05,"C",2021
"3959","C. Thomas","Giumle Lizeibon","MFFW","Red Artichokes",26,1993,7.5,0.13,1.32,0.6,40.1,1.34,0.55,0.2,0.18,15,0.07,0.05,0.09,0.28,0.23,0.13,-0.08,-0.13,16.69,25.25,65.66,261.24,107.42,9.04,11.16,80.02,4.92,7.7,65.54,1.77,3.91,43.25,0.05,0.17,0.1,1.22,0.98,0.61,0.05,2.85,1.56,0.74,0.58,0.69,0.16,0.18,1.42,18.25,1.24,18.75,5.2,28.11,5.43,7.93,5.41,1.21,0.05,0.1,1.04,0.99,2.56,2.48,0.06,"C",2021
"3960","U. Katushabe","Ili Siaco","MFFW","Red Artichokes",29,1991,0.52,1.74,5.07,3.24,66.63,4.67,3.12,0.36,0.46,13.09,0.06,-0.1,0.05,0.89,0.76,0.23,0.89,0.77,18.35,24.9,73.36,348.39,71.67,9.92,11.71,85.68,4.99,8.33,59.91,3.34,4.97,66.67,-0.08,-0.01,0.07,0.02,1.66,0.08,0,1.67,3.41,1.76,1.63,1.75,0.08,1.73,1.73,99.95,0.09,18.39,5.05,27.37,3.4,13.3,1.59,0.04,-0.05,0.03,-0.05,-0.08,3.28,1.59,-0.1,"C",2021
"3961","P. Mudimba","Lylimi","MFFW","Red Artichokes",22,1998,30.85,0.12,2.22,0.63,28.57,2.19,0.73,0.12,0.2,18.86,0.25,0.04,0.05,0.12,0.22,0.06,-0.08,-0.07,17.61,28.06,63.33,313.01,123.16,8.73,10.68,81.74,5.84,8.4,69.54,2.39,6.77,34.83,0.01,0.12,-0.06,1.41,1.33,1.14,0.24,2.54,2.16,1.38,0.84,0.94,0.32,0.61,1.85,30.81,1.22,21.17,6.65,31.02,5.66,9.56,6.04,1.77,0.19,-0.01,1.63,0.9,2.85,0.39,0.02,"C",2021
"3962","Q. Nantume","Lylimi","MFFW","Red Artichokes",24,1996,10.24,0.15,0.73,0.28,37.56,0.71,0.2,0.03,0.33,15.67,0.03,0.06,-0.1,-0.01,0.08,0.02,0.03,0.1,9.75,15.84,61.17,138.62,42.26,5.62,7.54,75.36,2.82,4.58,61.64,0.67,2.32,24.94,-0.01,0.08,-0.11,0.39,0.78,0.24,-0.06,0.9,1.58,1.15,0.65,0.77,0.27,0.54,1.33,35.79,0.96,24.93,6.05,23.94,6.74,12.48,5.71,1.28,0.04,-0.08,1.29,0.77,2.55,0.75,0.08,"C",2021
"3972","Z. Braun","Esia","DFMF","Serious Cyclones",26,1994,23.74,0.14,0.76,0.17,23.45,0.74,0.16,0.05,0.29,17.46,0.04,0.06,0.09,0.08,0.13,0.06,0,0.04,66.9,76.54,87.29,1417.4,409.55,21.18,23.23,90.15,33.81,36.9,92.05,11.45,15.57,74.09,0.23,0.19,0.13,0.73,5.59,0.83,0.02,4.98,2.36,1.72,1.07,0.96,0.36,0.68,1.66,44.91,0.87,12.76,4.93,38.84,5.43,5.83,1.47,1.68,0.49,0.07,1.16,1.6,4.03,3.01,0.07,"C",2021
"3975","B. Nakiyemba","Esia","FWMF","Serious Cyclones",24,1996,16.58,0.13,1.35,0.47,34.73,1.32,0.53,0.18,0.44,17.56,0.01,-0.04,-0.07,0.21,0.13,0.2,0.06,0,46.23,54.83,84.23,801.2,189.54,22.11,25.71,86,16.97,19.57,86.79,5.55,6.59,83.86,0.2,0.19,0.01,1.78,3.53,1.91,0.23,5.26,1.88,1.1,1.03,0.78,0.1,0.94,2.37,37.42,1.54,18.92,6.04,31.73,5.2,9.45,4.4,1.69,0.08,0.04,1.66,0.88,2.76,0.41,0.05,"C",2021
"3976","I. Campbell","Esia","FWMF","Serious Cyclones",15,2004,4.6,0.73,4.26,1.71,40.04,4.19,1.66,0.15,0.43,15.39,0.01,-0.01,0.01,0.53,0.64,0.19,-0.01,-0.05,12.79,16.66,76.88,179.75,26.18,7.01,8.54,82.42,3.24,4.87,65.21,1.02,1.2,83.36,-0.09,0.23,-0.16,0.2,0.35,0.27,-0.05,0.72,0.62,0.51,-0.02,0.41,0.12,0.25,0.22,99.98,0.06,15.37,6.1,40.28,1.09,5.68,8.45,1.11,0.04,-0.05,1.05,0.07,0.57,0.13,-0.09,"C",2021
"3977","V. Wolf","Esia","FWMF","Serious Cyclones",18,2002,0.71,1.21,2.57,1.26,50.07,2.55,1.26,0.47,0.94,15.04,0.07,-0.06,0.04,0.16,0.2,0.13,1.1,1.05,23.8,31.23,76.06,450.05,173.83,7.47,9.97,75,13.77,17.51,78.59,1.28,2.47,50.09,1.16,1.31,-0.06,4.91,-0.04,2.46,2.47,2.5,1.23,0.1,0.02,1.22,-0.04,-0.02,1.34,-0.01,1.25,26.38,3.69,14.25,7.49,16.34,2.41,2.42,1.3,0.01,1.23,1.31,2.59,2.49,0.01,"C",2021
"3978","L. Malinga","People's Land of Maneau","FWMF","Serious Cyclones",20,2000,22.9,0.33,2.28,0.59,29.39,2.19,0.62,0.14,0.4,16.56,0.04,-0.03,0.12,0.42,0.36,0.18,0.12,-0.03,50.68,64.45,78.79,784.99,232.28,28.56,32.96,86.85,17.13,20.62,83.41,3.8,7.25,52.07,0.49,0.4,0.26,2.89,2.36,3.63,0.24,6.43,0.63,0.47,0.08,0.22,0.27,0.25,0.78,42.06,0.53,11.17,3.97,36.43,1.62,4.51,4.92,1.71,0.11,0.05,1.54,0.59,1.41,0.43,0.03,"C",2021
"3979","Q. Sithole","Slandsganiamayotteque","FWMF","Serious Cyclones",17,2002,21.97,0.21,1.72,0.51,31.59,1.82,0.64,0.13,0.38,15.83,0.09,-0.05,0.08,0.24,0.27,0.12,0.06,-0.04,34.83,44.01,79.31,544.83,112.98,19.79,22.97,85.54,11.63,13.81,84.16,2.56,4.52,57.06,0.2,0.16,-0.03,1.62,2.09,1.31,0.06,2.57,1.26,1.07,0.36,0.64,0.35,0.4,1.4,28.94,1.08,16.5,5.21,31.91,3.05,7.68,5.54,1.29,0.1,-0.1,1.32,0.61,2.07,0.49,0.05,"C",2021
"3980","I. Permana","Southern Ristan","FWMF","Serious Cyclones",27,1993,7.28,0.23,1.32,0.53,44.33,1.19,0.63,0.19,0.33,18.87,0.1,0.03,0.06,0.12,0.12,-0.01,0.07,0.05,41.55,50.48,82.21,715.55,218.3,21.79,24.49,88.72,14.44,16.9,85.6,4.29,6.99,60.78,0.33,0.33,-0.06,1.83,1.95,2.11,0.24,4.69,0.97,0.71,0.67,0.24,-0.07,0.74,2.02,33.39,1.36,19.74,5.77,29.15,6.24,8.14,5.55,1.3,0,0.07,1.41,1.46,2.3,0.43,-0.09,"C",2021
"3983","L. Adri","Esia","MF","Serious Cyclones",24,1996,14.05,0.14,1.11,0.44,31.31,1.15,0.31,-0.02,0.15,25.92,0,0.02,0.08,-0.03,-0.04,0.12,-0.03,0.06,56,65.18,86.12,1155.04,232.53,18.41,20.31,90.2,26.56,29.09,91.44,10.01,13.18,75.49,0.1,0.03,0.01,0.89,4.63,1.03,0.09,4.5,2.56,1.68,0.82,1.43,0.24,0.73,2.79,28.93,1.98,21.07,5.77,27.72,5.91,12.16,2.91,2.23,0.55,0.07,1.69,1.4,4.07,1.07,0.06,"C",2021
"3984","O. Lakot","Mico","MF","Serious Cyclones",28,1991,14.38,0,0.64,0.27,37.41,0.59,0.15,0.09,0.25,13.18,-0.01,-0.06,-0.04,-0.06,0.07,-0.02,0.05,0.13,48.66,58.28,83.72,921.79,207.05,20.21,22.73,88.93,20.63,23.14,89.33,6.7,10.16,65.13,0.16,-0.08,0.01,0.31,3.73,0.35,0.05,3.19,3.4,2.59,1.34,1.55,0.51,1.05,2.39,45.76,1.26,19.14,6.97,36.59,7.39,9.39,2.45,2.36,0.77,0.04,1.68,1.65,5.17,1.86,0,"C",2021
"3985","A. Ono","People's Land of Maneau","MF","Serious Cyclones",17,2003,18.87,0.08,1.79,0.58,26.49,1.86,0.41,-0.05,0.16,18.16,0.04,0.01,-0.04,0.09,0.25,0.18,-0.08,-0.16,46.92,56.52,83.1,863.91,170.98,20.14,23.37,86.52,19.72,22.69,87.15,6.04,7.57,79.86,0.12,0.12,-0.04,0.65,3.24,1.48,0.05,4.12,2.82,1.92,0.78,1.37,0.7,0.95,2.63,36.09,1.68,22.97,6.63,29.16,5.12,12.16,5.62,2.02,0.24,0.06,1.87,1.03,4,1.1,0.08,"C",2021
"3986","I. Reilly","Southern Ristan","MF","Serious Cyclones",31,1989,12.69,0.01,0.92,0.12,16.6,0.99,0.25,0.06,-0.1,19.76,-0.08,-0.04,0.01,0.07,0.13,0.13,-0.01,-0.02,59.62,63.41,93.91,1086.64,233.89,25.72,27.06,95.64,26.51,27.8,94.86,6.51,7.45,88.11,-0.09,-0.02,-0.08,0.39,5.71,0.19,0.04,4.07,1.5,1.14,0.57,0.97,0.09,0.63,1.32,43.87,0.72,12.84,4.67,36.54,4.13,7.38,1.36,1.33,0.21,0.1,1.06,1.18,2.81,1.15,-0.1,"C",2021
"3987","A. Yusuf","Esia","MFFW","Serious Cyclones",31,1989,25.23,0.33,2.12,0.89,44.45,2.19,0.87,0.23,0.32,16.09,0.16,0.06,0.01,0.49,0.27,0.12,-0.05,0.1,36.2,45.24,79.89,588.15,151.47,19.86,23.21,85.03,11.7,13.82,85.3,3.49,5.34,66.16,0.19,0.4,-0.07,2.01,2.37,1.6,0.29,3.99,1.6,1.2,0.6,0.65,0.39,0.23,1.24,26.61,0.83,18.84,6.34,33.58,3.78,8.82,6.5,1.21,0.13,-0.02,1.15,0.47,2.07,0.58,0.03,"C",2021
"3988","B. Kalyango","Lefghau","MFFW","Serious Cyclones",18,2002,2.82,0.32,0.99,0.28,33.26,1.07,0.42,0.28,1.03,10.69,0.07,0,-0.09,0.22,0.24,0.37,-0.01,0.08,34.53,38.92,88.57,458.37,100.9,22.33,24.05,92.97,9.58,10.97,87.49,1.01,1.31,75.02,0.27,0.2,0.14,1.34,1.34,1.02,0.29,1.73,3.19,2.81,1.03,1.28,0.71,0.07,1.32,0.08,1.43,23.09,5.42,23.89,7.88,8.56,6.5,1.65,0.3,0.05,1.29,1.06,4.2,0,0.09,"C",2021
"3996","D. Wahyudi","Esia","DFMF","Silver Frogs",27,1992,1.55,0.05,0.72,-0.06,-0.04,0.63,0.07,-0.08,NA,29.92,0.07,0.03,-0.07,0.01,0.08,0.06,0.09,0.07,38.67,47.91,80.52,695.26,131.39,18.02,21.31,84.45,13.93,16.62,84.06,5.31,6.6,79.96,0,-0.03,0.01,0.04,1.37,0,0.06,2.57,5.91,5.28,1.92,3.36,0.59,1.96,3.35,60.03,1.42,23.32,10.72,45.69,8.05,9.38,6.07,3.32,-0.03,0.08,3.37,0.07,6.1,3.98,-0.09,"C",2021
"4003","C. Wee","Esia","FWMF","Silver Frogs",29,1991,2.42,0,1.74,-0.09,0.07,1.71,0,-0.02,NA,11.54,0.06,0.03,0.02,0.16,0.1,0.19,-0.14,-0.22,18.36,31.79,57.98,304.55,60.01,9.49,15.82,60.55,6.64,10.72,61.52,1.66,2.86,57.13,0.06,0.06,-0.12,1.7,1.71,0.76,-0.09,2.97,1.74,0.81,0.36,1.35,-0.05,0.4,4.2,10.04,3.79,27.56,5.93,21.27,2.53,14.64,10.4,0.36,-0.06,0.07,0.44,0.01,1.67,1.71,-0.01,"C",2021
"4004","G. Kwiatkowski","Nkasland Cronestan","FWMF","Silver Frogs",18,2001,3.09,0.63,3.03,1.76,55.65,2.93,1.66,0.14,0.34,11.81,-0.01,-0.01,-0.03,0.64,0.65,0.25,-0.1,-0.07,18.79,26.7,70.06,374.61,109.08,8.98,12.63,71.12,5.7,7.38,77.2,3.29,4.38,76.96,-0.05,0,-0.03,1.3,2.37,1.33,0.04,3.3,1.9,2.04,0.26,1.4,0.43,1.34,2.35,57.03,1.03,22.98,9.29,40.59,2.35,11.94,8.7,1.66,0.06,0.02,1.57,1.08,3.07,0.26,-0.06,"C",2021
"4005","Q. Addo","Quewenia","FWMF","Silver Frogs",28,1991,17.3,0.23,1.76,0.86,46.74,1.65,0.82,0.23,0.35,14.62,0.03,-0.04,-0.09,0.16,0.18,0.07,0.1,0.07,27.6,38.01,72.82,481.01,126.29,13.61,16.84,81.7,10.3,13.72,74.58,3.13,5.41,55.76,0.16,0.11,0.04,1.03,2.66,1.21,0.35,3.33,1.55,0.81,0.53,0.8,0.33,0.42,1.73,27.7,1.3,16.41,4.55,27.61,4.11,8.46,3.94,1.89,0.25,0.03,1.73,0.69,2.2,0.68,-0.06,"C",2021
"4008","G. Foong","Esia","MF","Silver Frogs",26,1994,28.76,0.17,1.83,0.49,29.68,1.8,0.65,0.04,0.27,28.48,0.34,0.09,0.06,0.03,0.1,0.04,0.13,0.04,46.19,57.6,80.07,1077.54,304.07,13.32,15.13,87.91,19.78,22.88,86.43,12.11,17.81,68.56,0.17,0.11,0.01,1.77,4.66,0.83,0.11,5.4,2.15,1.45,0.87,1.14,0.28,0.73,1.93,40.65,1.2,18.69,6.57,34.71,5.88,9.74,3.08,1.42,0.19,-0.05,1.29,1.47,3.48,2.54,0,"C",2021
"4009","V. Nabukeera","Esia","MF","Silver Frogs",26,1994,12.32,0.5,2.23,1.29,53.55,2.19,1.13,0.22,0.4,15.72,0.04,0,-0.07,0.29,0.31,0.03,0.34,0.28,22.78,31.05,72.77,334.7,67.23,13.35,17.34,77.59,6.99,9.29,76.25,1.14,2.45,51.66,0.26,0.18,0.12,1.17,1.36,0.68,0.06,1.52,1.07,0.49,0.49,0.31,0.4,0.17,1.65,14.29,1.49,23.38,7.04,29.9,3.17,9.06,11.18,1.15,0.15,0.05,1.09,0.75,1.71,0.16,0.08,"C",2021
"4010","K. Lawino","Giumle Lizeibon","MF","Silver Frogs",22,1997,29.1,0.15,1.61,0.13,8.3,1.72,0.21,0.13,0.56,20.95,0.07,-0.01,0.06,0.05,0.08,0.02,0.01,-0.08,33.82,43.86,77.16,644.66,166.85,13.43,16.46,80.8,15.23,18.06,83.97,4.8,7.61,62.33,0.06,0.15,-0.04,0.82,3.8,0.85,0.03,3.82,3.05,2.06,0.87,1.7,0.27,0.85,2.44,32.4,1.57,20.76,7.27,35.48,5.52,11.08,4.05,1.85,0.34,-0.06,1.56,1.54,4.7,1.74,0.03,"C",2021
"4011","J. Munduru","Varijitri Isles","MF","Silver Frogs",28,1992,0.58,-0.08,-0.09,0.03,NA,0.06,-0.06,NA,NA,NA,0.06,-0.08,-0.06,0.07,-0.06,NA,-0.04,0.06,18.33,21.78,84.64,340.03,103.23,6.74,6.77,100.09,10.04,11.71,85.63,1.69,3.24,50,-0.02,0.11,-0.17,3.32,3.4,1.61,0.07,3.36,-0.02,0,-0.05,0.02,0.1,0,0,NA,-0.08,5,0.02,-0.01,0.08,1.7,3.33,-0.07,-0.04,-0.03,0.03,0.01,-0.03,-0.01,-0.09,"C",2021
"4012","P. Takahashi","Dosqaly","MFDF","Silver Frogs",29,1990,8.4,-0.08,0.51,0.1,0.02,0.66,-0.06,-0.05,NA,16.41,-0.05,0.02,-0.1,0.07,0.13,-0.03,-0.04,0.03,43.51,51.73,84.06,919.59,261.2,13.92,16.42,84.62,20.13,23.06,87.33,8.55,10.91,77.99,0.2,0.08,0.17,0.48,5.24,0.57,0.07,4.31,2.87,1.59,1.24,1.13,0.37,0.69,2.03,37.59,1.24,12.94,3.96,30.65,4.41,7.65,0.87,2.26,0.85,0.06,1.33,2.54,5.25,4.41,-0.01,"C",2021
"4013","I. Lew","Esia","MFFW","Silver Frogs",26,1994,21.59,0.12,1.4,0.6,35.5,1.46,0.48,-0.01,0.16,14.64,-0.01,0.08,-0.03,0.1,0.22,0.05,-0.15,-0.08,26.31,35.52,74.24,458.14,131.03,11.89,15.17,78.16,10.6,13.31,79.03,3.02,4.74,62.4,0.14,0.25,-0.07,1.08,2.62,0.79,0.29,2.82,2.8,1.73,0.86,1.49,0.58,0.67,2.11,31.83,1.42,25.89,8.4,32.13,5.71,13.65,6.67,1.4,0.09,0.01,1.3,0.86,3.57,1.5,-0.02,"C",2021
"4014","Z. Uy","Quewenia","MFFW","Silver Frogs",29,1991,9.06,-0.06,0.96,0.21,25.09,0.9,0.25,0.1,-0.02,13.77,-0.09,0.07,0.09,0.06,0.01,0.05,-0.13,-0.12,38.11,48.55,78.52,614.9,152.92,20.39,24.41,83.07,13.08,15.51,83.77,3.24,5.21,60.48,0.18,0.16,0.02,1.93,3.95,1.84,0.27,4.76,1.91,1.29,0.58,0.69,0.7,0.65,1.88,33.36,1.33,23.2,8.59,37.44,4.33,11.65,7.32,1.2,0.13,-0.03,0.86,0.71,2.69,0.38,-0.02,"C",2021
"4023","A. Blanchard","Esia","DFMF","Spicy Gophers",20,1999,19.25,0.11,1.13,0.37,27.38,1.11,0.29,0.02,0.18,15.1,-0.03,0.1,-0.06,0.03,0.12,0.02,0.03,-0.05,24.16,36.39,66.79,410.48,141.42,12.89,15.61,82.44,8.01,12.03,65.8,2.68,6.34,43.85,0.04,0.18,-0.02,0.8,0.93,1.13,0.63,1.97,1.56,0.71,0.95,0.31,0.34,0.65,1.39,52.03,0.62,14.41,3.73,25.97,5.86,5.02,3.57,1.81,-0.01,0.09,1.73,0.92,2.59,1.92,0.07,"C",2021
"4024","A. Mwesigwa","Esia","DFMF","Spicy Gophers",25,1995,28.24,0.06,1.49,0.49,26.22,1.44,0.46,0.14,0.1,15.76,-0.09,-0.08,0.04,0.15,0.17,0.02,0.04,-0.07,30.68,44.66,68.63,552.33,239.02,14.53,17.59,81.92,11.93,15.31,77.38,3.52,7.97,45.35,0.04,0.17,-0.05,0.68,3.43,0.97,0.3,4.04,1.21,0.67,0.72,0.41,0.14,0.44,1.39,27.5,0.93,13.23,3.79,29.02,5.02,5.19,3.01,1.66,0.08,-0.04,1.56,1.16,2.43,1.67,0.08,"C",2021
"4025","U. Tweheyo","Esia","DFMF","Spicy Gophers",30,1989,0.52,0.01,-0.04,-0.01,NA,0.02,-0.07,NA,NA,NA,0.03,-0.01,-0.09,-0.03,0.08,NA,-0.09,-0.03,35.05,51.72,67.69,638.38,278.31,14.92,16.76,89.94,14.92,23.24,64.27,5,11.61,42.87,-0.03,0.06,-0.08,0.07,1.62,1.73,0.07,6.75,5.01,4.99,0.1,5.07,-0.09,1.75,5,33.25,3.24,24.97,10.09,39.95,13.22,11.75,0.04,1.74,-0.04,-0.08,1.58,1.73,6.64,6.75,0.06,"C",2021
"4026","H. Nandawula","Mico","DFMF","Spicy Gophers",28,1992,1.14,0.04,0.04,0.04,NA,0.06,0.03,NA,NA,NA,-0.05,-0.07,-0.07,0.05,-0.08,NA,-0.05,0.09,34.56,45.43,76.08,814.47,389.14,3.67,6.37,57.06,23.52,25.5,92.88,6.4,11.78,53.86,-0.02,0.11,-0.08,0.89,4.45,0.97,-0.01,3.55,1.87,1.73,0.09,1.9,0,-0.06,1.73,0.03,1.84,23.68,8.16,34.58,11.84,8.18,3.7,2.75,-0.03,0.1,2.75,-0.04,1.88,2.82,-0.02,"C",2021
"4030","U. Rees","Dosqaly","FWMF","Spicy Gophers",32,1988,2.46,-0.02,2.84,-0.09,0,2.86,-0.04,0.08,NA,15.99,-0.08,0.02,0.49,0.74,0.43,0.2,-0.63,-0.37,11.29,19.11,58.2,156.39,17.18,8.89,12.02,73.28,1.2,3.65,33.23,0.75,1.11,66.65,-0.09,-0.08,0.08,0.5,0.36,-0.07,-0.09,0.1,0.35,0.09,0.09,0.42,-0.03,-0.01,0.87,0.09,0.89,12.8,3.66,28.17,-0.07,6.74,6.04,0,-0.09,0.09,-0.05,-0.09,0.35,0.88,0.03,"C",2021
"4031","X. Lunyolo","Esia","FWMF","Spicy Gophers",18,2002,11.43,0.12,0.93,0.38,36.46,1.01,0.28,0.12,0.55,17.84,-0.01,0,0.02,0.1,0.06,0.08,0.11,0.01,20.14,31.59,63.85,309.33,105.46,10.64,13.05,81.15,6.91,9.86,69.85,1.41,4.5,33.29,0.2,0.03,0.19,0.77,1.77,0.24,0.22,2.15,1.52,0.98,0.26,0.7,0.38,0.24,0.55,28.61,0.51,18.1,5.18,28.58,2.57,8.9,6.65,1.03,0.07,0.08,0.93,0.63,2.24,0.33,0.04,"C",2021
